aX,aY,aZ,gX,gY,gZ
-0.132,-1.465,-0.009,399.841,-145.630,97.595
-0.100,-1.455,-0.138,400.879,-152.710,112.671
-0.081,-1.389,-0.261,396.606,-162.354,124.207
-0.065,-1.349,-0.348,399.658,-174.683,130.310
-0.075,-1.410,-0.388,414.490,-187.927,133.423
-0.070,-1.535,-0.437,425.964,-200.134,136.230
-0.057,-1.625,-0.474,419.495,-209.595,140.747
-0.059,-1.632,-0.475,398.560,-215.393,149.475
-0.035,-1.559,-0.463,368.591,-216.736,157.776
-0.012,-1.458,-0.460,338.318,-216.492,163.513
0.036,-1.365,-0.487,314.026,-217.224,168.274
0.088,-1.250,-0.544,291.626,-218.079,170.776
0.114,-1.099,-0.508,269.958,-220.398,169.556
0.142,-0.926,-0.459,251.038,-219.849,166.443
0.198,-0.801,-0.373,230.042,-214.844,155.029
0.231,-0.786,-0.353,212.646,-204.285,140.869
0.273,-0.794,-0.414,193.481,-193.604,127.747
0.326,-0.843,-0.484,176.270,-187.012,118.958
0.352,-0.801,-0.485,162.781,-184.631,117.065
0.373,-0.648,-0.418,144.104,-182.190,114.990
0.405,-0.543,-0.345,129.517,-176.453,108.704
0.427,-0.540,-0.328,120.544,-167.969,101.013
0.462,-0.543,-0.356,110.901,-159.058,93.445
0.496,-0.508,-0.383,98.755,-151.855,87.036
0.516,-0.456,-0.376,88.440,-146.423,81.543
0.532,-0.394,-0.340,76.904,-141.296,74.036
0.543,-0.356,-0.279,63.721,-134.033,63.416
0.546,-0.364,-0.207,51.208,-124.634,52.185
0.563,-0.390,-0.206,36.255,-112.549,42.358
0.591,-0.389,-0.255,20.325,-100.891,34.241
0.607,-0.370,-0.264,9.827,-93.872,29.114
0.616,-0.342,-0.236,3.906,-89.539,24.719
0.624,-0.322,-0.199,1.953,-85.754,20.447
0.630,-0.318,-0.172,3.906,-82.520,16.296
0.633,-0.348,-0.158,7.629,-79.407,12.024
0.634,-0.421,-0.144,10.925,-75.623,8.545
0.638,-0.477,-0.126,11.841,-71.533,7.874
0.650,-0.478,-0.115,9.583,-67.810,8.545
0.661,-0.452,-0.113,7.141,-64.514,9.460
0.674,-0.438,-0.110,5.676,-60.303,9.338
0.685,-0.438,-0.108,5.432,-55.420,8.789
0.695,-0.432,-0.120,4.700,-50.293,8.179
0.708,-0.434,-0.146,4.028,-45.532,7.019
0.721,-0.447,-0.172,5.005,-42.297,6.226
0.734,-0.441,-0.183,5.554,-40.283,5.859
0.744,-0.423,-0.179,5.310,-38.513,5.615
0.750,-0.411,-0.166,5.066,-36.377,4.395
0.753,-0.407,-0.161,3.967,-33.508,2.197
0.758,-0.414,-0.152,2.502,-29.785,-0.305
0.762,-0.429,-0.146,0.793,-25.574,-1.770
0.766,-0.449,-0.145,-0.488,-21.729,-3.235
0.770,-0.468,-0.152,-0.366,-18.921,-3.784
0.782,-0.473,-0.170,-0.305,-16.357,-3.357
0.791,-0.462,-0.180,0.183,-14.404,-2.502
0.802,-0.453,-0.192,1.831,-12.817,-1.892
0.815,-0.434,-0.226,3.113,-11.108,-1.587
0.822,-0.430,-0.246,4.456,-10.193,-2.197
0.822,-0.453,-0.247,6.592,-10.376,-3.296
0.826,-0.477,-0.250,6.470,-9.705,-4.333
0.828,-0.474,-0.250,4.395,-8.728,-4.333
0.828,-0.470,-0.248,2.075,-7.812,-4.883
0.827,-0.490,-0.236,0.732,-6.775,-5.859
0.828,-0.502,-0.227,-0.366,-5.249,-6.165
0.831,-0.504,-0.231,-0.977,-3.784,-5.371
0.834,-0.506,-0.237,-0.610,-3.113,-4.333
0.834,-0.507,-0.248,0.244,-2.747,-3.235
0.835,-0.508,-0.249,0.977,-2.502,-2.136
0.835,-0.501,-0.249,1.404,-2.441,-1.343
0.833,-0.498,-0.245,1.404,-2.014,-1.099
0.833,-0.499,-0.246,0.793,-1.465,-1.099
0.012,-0.514,1.093,-124.695,51.392,-31.067
0.021,-0.527,1.130,-115.784,55.908,-30.762
0.025,-0.543,1.116,-105.713,61.523,-29.602
0.012,-0.551,1.060,-94.910,65.002,-26.428
0.047,-0.542,1.015,-83.618,65.430,-22.888
0.047,-0.519,1.005,-71.838,62.622,-20.935
0.051,-0.500,1.030,-58.228,58.472,-18.616
0.047,-0.497,1.054,-44.250,56.824,-16.235
0.083,-0.508,1.087,-32.776,56.885,-13.977
0.090,-0.511,1.090,-24.048,59.692,-11.169
0.092,-0.491,1.055,-18.066,62.622,-8.972
0.095,-0.470,0.989,-11.719,63.782,-7.812
0.115,-0.450,0.961,-6.042,62.134,-9.033
0.088,-0.464,0.986,-2.380,59.326,-10.681
0.105,-0.490,1.002,1.282,58.228,-11.780
0.103,-0.502,0.979,2.747,59.509,-10.071
0.114,-0.498,0.967,5.371,58.594,-6.531
0.126,-0.463,0.982,6.592,56.824,-4.028
0.192,-0.425,0.968,6.042,56.946,-3.235
0.203,-0.374,0.954,13.062,58.472,-10.010
0.159,-0.370,0.995,24.841,58.716,-11.292
0.087,-0.305,1.051,41.931,55.664,-19.958
0.123,-0.310,1.091,53.528,57.190,-35.950
0.095,-0.299,1.068,73.914,63.110,-50.720
0.137,-0.271,1.012,106.506,64.514,-63.660
0.119,-0.401,0.894,151.062,61.218,-61.279
0.090,-0.483,0.787,199.524,54.199,-55.664
0.135,-0.700,0.701,239.075,44.861,-58.655
0.157,-0.915,0.747,273.499,34.790,-51.392
0.116,-1.140,0.817,297.852,29.602,-37.659
0.157,-1.294,0.762,310.974,30.579,-19.531
0.173,-1.238,0.648,314.331,25.818,3.845
0.223,-1.118,0.552,325.989,13.245,20.874
0.233,-1.072,0.465,352.356,-1.770,31.616
0.258,-1.191,0.383,396.057,-17.883,37.537
0.283,-1.298,0.276,428.772,-32.288,48.950
0.321,-1.381,0.116,449.829,-47.363,64.514
0.361,-1.471,-0.045,459.900,-58.838,81.055
0.399,-1.581,-0.157,462.830,-63.171,98.083
0.417,-1.630,-0.208,451.965,-72.205,113.037
0.419,-1.570,-0.242,427.490,-81.299,122.070
0.374,-1.496,-0.258,408.325,-90.210,127.136
0.349,-1.502,-0.306,401.794,-98.145,129.272
0.394,-1.552,-0.416,403.198,-108.154,132.385
0.395,-1.479,-0.546,401.978,-120.605,139.771
0.413,-1.368,-0.624,400.757,-134.583,144.226
0.426,-1.222,-0.612,400.391,-149.780,143.066
0.443,-1.089,-0.608,393.799,-162.781,136.353
0.456,-1.153,-0.642,384.766,-169.556,125.854
0.426,-1.239,-0.656,370.911,-176.575,120.117
0.421,-1.142,-0.664,339.417,-186.218,115.723
0.422,-0.947,-0.591,305.237,-195.618,110.291
0.386,-0.778,-0.492,284.607,-201.782,104.553
0.395,-0.749,-0.449,272.217,-202.759,100.403
0.399,-0.755,-0.442,256.897,-200.439,96.191
0.431,-0.666,-0.418,235.901,-200.562,93.872
0.428,-0.507,-0.383,213.989,-201.965,92.163
0.426,-0.428,-0.295,196.960,-201.233,86.609
0.429,-0.401,-0.214,178.467,-195.984,76.233
0.434,-0.379,-0.149,158.142,-188.416,64.758
0.457,-0.364,-0.091,138.184,-180.359,54.565
0.471,-0.336,-0.040,117.126,-171.997,45.715
0.462,-0.325,0.028,96.497,-160.278,39.429
0.487,-0.328,0.072,79.102,-145.020,34.668
0.508,-0.347,0.089,66.528,-133.423,32.715
0.547,-0.329,0.074,56.396,-125.000,33.630
0.576,-0.265,0.045,46.753,-116.821,34.546
0.602,-0.222,0.037,41.077,-109.558,33.508
0.615,-0.236,0.035,38.147,-102.478,30.640
0.629,-0.249,0.046,34.424,-94.788,27.710
0.653,-0.242,0.036,27.771,-87.524,24.475
0.677,-0.228,0.022,23.132,-80.811,23.560
0.701,-0.192,0.016,19.348,-75.134,22.583
0.722,-0.158,0.016,16.846,-70.129,20.264
0.737,-0.153,0.010,16.479,-64.453,16.907
0.752,-0.185,-0.004,17.456,-58.655,12.756
0.761,-0.225,-0.013,17.212,-52.917,9.399
0.768,-0.256,-0.026,15.747,-47.241,7.996
0.780,-0.283,-0.043,13.855,-41.992,7.507
0.792,-0.286,-0.062,11.047,-37.476,7.751
0.803,-0.284,-0.066,8.118,-33.936,8.240
0.810,-0.280,-0.062,5.676,-30.640,8.423
0.822,-0.285,-0.066,2.869,-27.344,7.996
0.827,-0.282,-0.065,0.366,-24.353,7.629
0.835,-0.269,-0.055,-2.563,-21.362,6.165
0.842,-0.276,-0.046,-3.052,-18.555,4.578
0.848,-0.284,-0.035,-2.014,-15.686,3.540
0.860,-0.287,-0.035,-0.977,-12.451,3.235
0.871,-0.290,-0.045,0.916,-9.094,3.113
0.883,-0.302,-0.064,3.174,-6.226,3.174
0.896,-0.303,-0.092,4.761,-3.784,3.357
0.905,-0.299,-0.116,5.066,-2.075,2.625
0.911,-0.306,-0.135,4.822,-0.793,1.221
0.916,-0.316,-0.146,4.456,0.305,-0.488
0.916,-0.326,-0.147,4.089,0.671,-1.587
0.917,-0.344,-0.153,3.479,1.282,-2.930
0.921,-0.366,-0.164,3.113,1.953,-3.784
0.924,-0.378,-0.172,2.991,2.441,-3.601
0.926,-0.373,-0.176,2.686,2.747,-2.930
0.926,-0.364,-0.180,2.563,3.235,-2.502
0.927,-0.374,-0.196,3.662,3.540,-2.136
0.931,-0.378,-0.216,4.272,3.357,-1.709
0.929,-0.360,-0.219,4.211,2.686,-0.977
0.928,-0.347,-0.218,4.456,1.892,-0.427
0.927,-0.344,-0.221,5.066,1.526,0.122
0.928,-0.336,-0.226,4.639,1.221,0.549
0.928,-0.325,-0.230,3.601,1.038,0.671
0.927,-0.319,-0.227,2.380,0.732,0.366
0.919,-0.311,-0.214,0.732,0.244,-0.549
0.911,-0.313,-0.200,-0.488,0.000,-1.343
0.902,-0.323,-0.177,-1.465,0.244,-1.831
0.899,-0.326,-0.167,-2.502,1.099,-1.953
0.900,-0.330,-0.174,-2.869,1.831,-1.892
0.901,-0.337,-0.182,-1.648,2.136,-1.526
0.900,-0.327,-0.172,-0.549,1.709,-1.038
0.898,-0.318,-0.162,1.099,1.587,-0.488
0.901,-0.325,-0.169,2.747,2.136,-0.305
0.904,-0.325,-0.183,3.296,2.686,-0.549
0.903,-0.322,-0.190,2.808,2.808,-0.793
0.268,-0.519,0.642,-130.859,-9.888,-90.210
0.247,-0.508,0.691,-120.239,-16.052,-84.534
0.221,-0.488,0.750,-106.506,-21.729,-76.172
0.198,-0.463,0.792,-95.886,-24.841,-71.655
0.187,-0.445,0.815,-85.632,-25.879,-70.313
0.171,-0.445,0.840,-72.876,-27.283,-70.679
0.157,-0.467,0.881,-59.814,-29.541,-72.693
0.149,-0.510,0.938,-46.082,-30.823,-74.707
0.131,-0.534,0.973,-33.203,-28.992,-73.730
0.122,-0.541,0.957,-23.132,-24.658,-71.167
0.129,-0.574,0.916,-14.893,-20.142,-70.923
0.125,-0.626,0.903,-6.836,-18.372,-71.594
0.101,-0.675,0.906,0.916,-17.151,-68.970
0.093,-0.706,0.897,4.578,-14.343,-64.148
0.093,-0.722,0.896,4.639,-11.719,-59.937
0.081,-0.750,0.928,6.836,-11.292,-55.664
0.050,-0.785,1.033,8.850,-11.169,-51.331
0.040,-0.822,1.159,11.597,-8.057,-47.302
0.053,-0.827,1.232,17.273,-0.671,-40.405
0.069,-0.783,1.234,27.100,8.484,-31.738
0.093,-0.700,1.155,41.321,17.578,-23.010
0.105,-0.599,1.042,59.509,23.682,-16.968
0.139,-0.516,0.964,78.552,27.344,-15.320
0.142,-0.470,0.922,98.022,30.090,-17.517
0.105,-0.487,0.948,119.324,33.203,-22.034
0.113,-0.532,0.981,135.864,41.626,-29.968
0.088,-0.561,0.937,149.414,52.551,-38.269
0.107,-0.628,0.833,168.396,62.561,-40.283
0.116,-0.668,0.709,183.533,67.810,-42.114
0.105,-0.711,0.576,205.139,65.918,-43.030
0.146,-0.842,0.495,236.633,57.739,-44.189
0.153,-0.969,0.421,264.221,46.387,-39.429
0.185,-1.094,0.329,288.696,30.029,-31.006
0.197,-1.179,0.286,320.312,9.705,-24.536
0.166,-1.261,0.261,357.971,-12.329,-13.672
0.137,-1.324,0.182,397.705,-31.494,-2.014
0.139,-1.435,0.026,439.087,-48.096,4.761
0.123,-1.599,-0.106,482.300,-65.918,10.986
0.113,-1.813,-0.270,525.208,-83.496,22.888
0.135,-1.999,-0.481,561.951,-98.877,41.870
0.189,-2.037,-0.704,581.299,-114.807,65.857
0.216,-1.920,-0.833,587.708,-135.620,88.135
0.247,-1.830,-0.868,589.355,-157.776,100.891
0.241,-1.895,-0.848,589.111,-175.537,106.201
0.246,-1.968,-0.812,578.064,-191.040,112.122
0.255,-1.892,-0.830,549.866,-203.491,122.742
0.270,-1.648,-0.852,509.888,-212.036,133.118
0.304,-1.426,-0.854,470.642,-216.248,137.024
0.297,-1.353,-0.830,436.768,-217.896,135.559
0.323,-1.251,-0.792,397.339,-216.736,132.141
0.358,-1.024,-0.773,347.351,-213.501,126.892
0.384,-0.812,-0.753,302.246,-209.961,120.483
0.397,-0.650,-0.731,266.235,-206.299,110.779
0.440,-0.512,-0.708,233.582,-202.209,97.473
0.436,-0.429,-0.683,207.214,-197.998,85.266
0.455,-0.396,-0.630,189.026,-195.374,76.416
0.454,-0.323,-0.536,170.654,-193.298,70.007
0.473,-0.240,-0.452,151.367,-188.721,64.453
0.495,-0.156,-0.393,130.920,-181.152,56.702
0.502,-0.108,-0.345,112.061,-172.424,46.265
0.521,-0.108,-0.344,93.567,-162.231,35.278
0.541,-0.110,-0.343,74.219,-152.832,25.452
0.540,-0.100,-0.309,55.176,-144.775,17.822
0.549,-0.089,-0.276,38.025,-136.719,10.559
0.558,-0.092,-0.241,23.315,-129.517,3.479
0.561,-0.113,-0.194,14.343,-123.718,-0.977
0.574,-0.136,-0.162,8.606,-118.103,-3.723
0.586,-0.147,-0.132,5.127,-111.877,-5.493
0.598,-0.164,-0.107,4.333,-106.079,-6.958
0.610,-0.203,-0.101,5.676,-99.792,-8.301
0.627,-0.231,-0.087,5.737,-93.994,-9.155
0.630,-0.258,-0.080,5.371,-87.708,-8.240
0.639,-0.278,-0.082,4.761,-80.994,-6.592
0.656,-0.290,-0.098,2.930,-74.524,-5.066
0.670,-0.286,-0.107,0.793,-69.031,-3.540
0.685,-0.289,-0.120,-0.061,-64.697,-2.075
0.704,-0.286,-0.139,-0.122,-60.913,-0.916
0.717,-0.266,-0.148,0.427,-57.800,1.038
0.735,-0.242,-0.152,0.916,-55.054,1.892
0.740,-0.236,-0.146,2.319,-51.758,1.587
0.753,-0.257,-0.158,3.113,-47.241,0.610
0.771,-0.261,-0.175,1.892,-43.030,-0.305
0.780,-0.251,-0.156,-0.366,-39.734,-1.038
0.788,-0.250,-0.138,-1.648,-35.583,-1.587
0.798,-0.258,-0.137,-3.113,-30.518,-2.625
0.813,-0.260,-0.151,-3.601,-25.696,-3.052
0.825,-0.260,-0.160,-3.845,-21.912,-3.174
0.837,-0.274,-0.178,-3.174,-18.372,-3.113
0.852,-0.293,-0.203,-2.319,-15.442,-2.319
0.865,-0.279,-0.220,-1.770,-13.916,-1.099
0.869,-0.266,-0.220,-0.488,-13.062,-0.366
0.874,-0.271,-0.220,0.671,-11.902,-0.488
0.881,-0.278,-0.229,0.610,-10.254,-0.916
0.887,-0.281,-0.239,-0.183,-8.606,-1.160
0.889,-0.279,-0.239,-1.099,-7.263,-1.404
0.892,-0.278,-0.235,-2.075,-5.981,-2.197
0.894,-0.277,-0.236,-3.662,-4.272,-3.540
0.898,-0.280,-0.245,-5.371,-2.625,-5.066
0.900,-0.291,-0.253,-6.104,-1.770,-6.592
0.902,-0.310,-0.262,-6.775,-1.221,-7.935
0.901,-0.324,-0.262,-7.507,-0.977,-7.812
0.900,-0.314,-0.254,-8.118,-1.099,-7.080
0.902,-0.303,-0.248,-7.751,-1.160,-6.348
0.904,-0.313,-0.245,-6.470,-0.916,-6.348
0.901,-0.326,-0.239,-5.676,-0.793,-6.470
0.899,-0.341,-0.241,-5.493,-0.610,-6.287
0.899,-0.352,-0.240,-5.554,-0.366,-5.554
0.896,-0.342,-0.221,-5.920,-0.061,-3.723
0.900,-0.329,-0.214,-5.920,1.160,-2.319
0.903,-0.317,-0.227,-5.615,2.075,-1.587
0.906,-0.315,-0.241,-5.249,2.319,-1.404
0.906,-0.312,-0.238,-4.822,2.258,-1.404
0.905,-0.302,-0.230,-5.066,2.319,-1.282
0.907,-0.299,-0.232,-4.761,2.502,-1.160
0.912,-0.297,-0.242,-3.967,2.686,-0.854
0.917,-0.280,-0.254,-3.235,2.563,-0.183
0.920,-0.268,-0.264,-2.319,2.258,0.000
0.914,-0.261,-0.264,-1.343,1.648,-0.488
0.915,-0.266,-0.248,-1.343,0.793,-1.404
0.307,-0.460,0.830,-63.721,-18.127,-41.870
0.301,-0.454,0.820,-53.467,-17.151,-40.161
0.298,-0.451,0.803,-45.532,-16.174,-40.588
0.296,-0.465,0.790,-37.476,-16.418,-41.748
0.293,-0.490,0.786,-30.151,-17.090,-42.542
0.289,-0.509,0.786,-24.170,-18.127,-42.603
0.285,-0.514,0.784,-19.592,-18.555,-41.382
0.285,-0.520,0.777,-15.747,-18.433,-39.490
0.285,-0.512,0.766,-12.268,-18.433,-36.804
0.283,-0.485,0.764,-9.155,-18.921,-33.936
0.278,-0.445,0.765,-6.409,-19.653,-31.921
0.264,-0.420,0.755,-4.517,-20.203,-32.410
0.252,-0.424,0.739,-3.662,-20.508,-35.339
0.239,-0.465,0.738,-3.296,-22.339,-39.917
0.226,-0.502,0.761,-3.784,-25.330,-43.701
0.218,-0.540,0.790,-3.662,-27.771,-45.654
0.199,-0.566,0.857,-1.404,-30.029,-45.288
0.184,-0.549,0.953,1.953,-30.640,-43.274
0.174,-0.512,1.027,7.446,-28.076,-41.199
0.160,-0.475,1.076,17.212,-24.353,-41.138
0.149,-0.455,1.097,32.715,-18.982,-42.908
0.140,-0.453,1.099,52.490,-12.695,-45.227
0.132,-0.464,1.078,73.975,-6.226,-48.279
0.126,-0.488,1.077,96.985,-1.526,-54.382
0.122,-0.534,1.070,121.704,2.319,-62.012
0.088,-0.634,1.088,152.832,4.639,-66.589
0.067,-0.719,1.040,184.265,8.545,-65.369
0.097,-0.913,0.885,215.454,11.902,-52.307
0.100,-1.012,0.796,242.737,7.629,-38.025
0.083,-1.083,0.773,266.785,-1.892,-23.071
0.103,-1.115,0.685,290.527,-10.620,-7.690
0.102,-1.122,0.587,312.744,-21.606,2.075
0.108,-1.169,0.457,341.125,-36.377,10.681
0.110,-1.224,0.346,370.789,-52.490,17.883
0.102,-1.294,0.256,401.428,-71.289,21.484
0.092,-1.369,0.167,432.373,-89.722,26.855
0.123,-1.513,-0.012,466.858,-107.300,34.607
0.168,-1.629,-0.163,498.474,-127.808,48.950
0.181,-1.741,-0.250,519.531,-148.682,72.815
0.169,-1.845,-0.310,524.963,-163.391,101.685
0.151,-1.815,-0.323,518.982,-173.218,128.784
0.126,-1.716,-0.339,515.869,-185.547,151.794
0.130,-1.647,-0.427,514.404,-195.923,167.358
0.149,-1.603,-0.542,509.155,-203.918,176.453
0.173,-1.552,-0.650,493.958,-212.769,179.749
0.181,-1.511,-0.667,474.670,-223.206,178.711
0.196,-1.483,-0.610,455.444,-232.178,176.575
0.212,-1.420,-0.558,430.969,-235.596,176.025
0.247,-1.320,-0.554,397.522,-232.788,175.110
0.297,-1.147,-0.578,357.239,-226.440,173.096
0.346,-0.949,-0.612,317.505,-219.299,169.189
0.396,-0.760,-0.625,281.799,-212.891,161.804
0.437,-0.587,-0.611,247.559,-206.177,150.146
0.464,-0.467,-0.570,218.201,-198.120,136.475
0.504,-0.392,-0.560,191.162,-188.538,122.498
0.527,-0.302,-0.552,168.396,-181.030,109.985
0.554,-0.213,-0.523,147.461,-175.476,97.351
0.563,-0.139,-0.448,126.648,-169.861,82.336
0.564,-0.098,-0.352,105.713,-162.842,65.674
0.566,-0.129,-0.281,85.022,-153.931,48.584
0.572,-0.174,-0.247,64.941,-143.982,34.973
0.578,-0.185,-0.208,44.922,-134.705,24.963
0.596,-0.182,-0.185,28.748,-126.221,17.883
0.605,-0.179,-0.157,17.090,-118.774,12.451
0.613,-0.186,-0.133,9.521,-112.488,8.057
0.625,-0.204,-0.128,6.226,-106.262,4.822
0.633,-0.214,-0.099,4.761,-101.563,2.014
0.636,-0.233,-0.056,4.944,-97.107,0.000
0.645,-0.271,-0.041,5.798,-91.553,-1.099
0.657,-0.320,-0.048,6.836,-85.632,-1.221
0.669,-0.324,-0.048,5.981,-80.505,-0.305
0.679,-0.313,-0.040,4.944,-76.111,0.793
0.690,-0.322,-0.028,5.615,-71.472,1.160
0.700,-0.323,-0.013,6.409,-66.711,1.465
0.712,-0.312,-0.005,6.226,-61.646,1.343
0.724,-0.327,-0.005,6.226,-56.458,0.366
0.739,-0.364,-0.033,5.981,-50.415,-0.366
0.757,-0.358,-0.070,2.991,-45.105,0.427
0.776,-0.325,-0.097,0.061,-41.565,1.282
0.786,-0.317,-0.094,-0.549,-39.368,1.038
0.791,-0.318,-0.083,-0.977,-36.926,-0.061
0.799,-0.310,-0.075,-2.625,-33.386,-0.977
0.805,-0.320,-0.076,-3.784,-29.846,-1.770
0.807,-0.342,-0.064,-4.944,-26.306,-2.869
0.813,-0.364,-0.060,-7.019,-22.034,-3.479
0.824,-0.373,-0.074,-8.911,-17.883,-2.808
0.836,-0.361,-0.089,-9.094,-15.198,-1.465
0.847,-0.343,-0.092,-7.935,-13.550,-0.732
0.854,-0.341,-0.088,-4.883,-12.024,-0.183
0.863,-0.348,-0.087,-1.587,-10.132,0.427
0.871,-0.340,-0.094,0.610,-7.996,1.160
0.878,-0.336,-0.103,1.587,-5.798,1.038
0.885,-0.341,-0.117,1.465,-3.540,0.366
0.894,-0.351,-0.142,0.427,-1.526,-0.427
0.900,-0.354,-0.161,-1.526,-0.061,-0.610
0.904,-0.334,-0.167,-3.906,0.732,-0.610
0.905,-0.316,-0.167,-5.249,1.160,-1.282
0.908,-0.335,-0.180,-5.005,1.892,-2.625
0.909,-0.354,-0.195,-4.456,2.197,-3.723
0.907,-0.363,-0.198,-4.700,1.953,-3.906
0.905,-0.364,-0.193,-4.333,1.343,-3.418
0.903,-0.369,-0.181,-3.174,1.343,-2.502
0.909,-0.367,-0.190,-2.197,2.014,-1.770
0.910,-0.362,-0.204,-1.160,2.075,-1.404
0.911,-0.375,-0.215,-0.122,2.014,-1.160
0.909,-0.370,-0.215,-0.366,1.465,-0.793
0.907,-0.351,-0.205,-1.526,1.038,-0.671
0.907,-0.352,-0.199,-2.258,1.221,-1.038
0.907,-0.361,-0.203,-2.563,1.465,-1.282
0.904,-0.357,-0.200,-3.296,1.526,-1.282
0.904,-0.358,-0.196,-3.479,1.648,-1.160
0.903,-0.356,-0.192,-2.991,1.709,-0.793
0.904,-0.344,-0.192,-2.869,2.014,-0.427
0.906,-0.341,-0.204,-2.441,2.625,-0.183
0.908,-0.348,-0.214,-2.075,2.747,-0.183
0.911,-0.343,-0.214,-1.099,2.563,0.244
0.909,-0.327,-0.209,-0.610,2.380,0.549
0.912,-0.334,-0.213,-0.183,2.563,-0.061
0.911,-0.351,-0.220,0.793,2.502,-0.366
0.303,-0.526,0.848,-2.869,-9.705,-23.804
0.295,-0.537,0.854,-2.441,-9.094,-23.682
0.292,-0.544,0.865,-2.380,-7.996,-23.621
0.294,-0.546,0.874,-1.404,-6.897,-22.644
0.294,-0.539,0.896,0.061,-5.859,-20.874
0.293,-0.517,0.923,3.174,-4.822,-18.555
0.297,-0.476,0.931,8.545,-2.808,-16.541
0.289,-0.433,0.941,15.137,-0.366,-16.235
0.293,-0.408,0.940,23.682,3.113,-18.188
0.295,-0.397,0.926,31.982,7.568,-21.545
0.285,-0.397,0.908,39.307,11.658,-25.452
0.250,-0.398,0.947,43.396,16.602,-29.602
0.239,-0.404,1.011,43.762,26.062,-35.339
0.242,-0.411,1.055,42.236,40.466,-41.138
0.215,-0.421,1.067,42.908,56.702,-46.509
0.224,-0.443,1.052,44.861,73.364,-52.429
0.244,-0.439,0.928,44.800,87.952,-59.082
0.281,-0.449,0.713,52.063,93.262,-72.083
0.305,-0.499,0.565,68.726,84.290,-85.205
0.331,-0.546,0.547,91.980,65.674,-96.436
0.291,-0.619,0.561,119.995,48.401,-90.332
0.250,-0.715,0.638,151.367,36.682,-79.407
0.287,-0.828,0.674,169.250,29.419,-74.341
0.258,-0.879,0.626,185.120,25.330,-64.392
0.293,-0.931,0.576,200.684,19.531,-55.237
0.272,-0.913,0.568,213.745,12.329,-46.631
0.280,-0.921,0.591,229.492,5.981,-41.077
0.285,-0.900,0.597,245.361,0.427,-36.438
0.289,-0.871,0.518,260.864,-4.211,-31.128
0.266,-0.894,0.431,280.579,-12.085,-31.982
0.244,-0.977,0.349,297.302,-21.179,-37.842
0.218,-1.082,0.255,310.913,-30.457,-42.725
0.211,-1.162,0.171,322.449,-40.283,-43.762
0.198,-1.213,0.114,335.937,-52.185,-41.016
0.181,-1.276,0.030,355.591,-65.491,-36.682
0.169,-1.380,-0.067,381.714,-79.285,-30.334
0.152,-1.467,-0.202,412.720,-93.689,-19.592
0.176,-1.501,-0.386,444.092,-109.558,-4.700
0.188,-1.485,-0.567,474.609,-128.357,10.803
0.189,-1.463,-0.715,504.944,-151.306,25.818
0.174,-1.498,-0.819,534.851,-176.025,37.048
0.170,-1.603,-0.909,557.312,-198.608,46.326
0.156,-1.631,-0.969,561.401,-217.773,56.763
0.150,-1.591,-0.995,547.668,-234.436,67.261
0.131,-1.627,-1.011,527.771,-246.521,76.965
0.156,-1.634,-0.984,498.047,-253.845,87.341
0.186,-1.511,-0.890,457.031,-257.874,100.342
0.191,-1.242,-0.762,409.546,-255.676,112.427
0.255,-0.943,-0.683,362.915,-246.094,116.089
0.333,-0.696,-0.681,320.862,-232.300,111.084
0.385,-0.579,-0.723,285.278,-219.788,99.609
0.433,-0.521,-0.742,255.554,-209.290,88.989
0.462,-0.413,-0.675,224.915,-202.148,79.407
0.473,-0.311,-0.599,197.815,-194.214,70.374
0.510,-0.207,-0.572,175.171,-186.829,60.486
0.545,-0.110,-0.510,154.846,-181.274,48.523
0.543,-0.069,-0.436,138.000,-174.072,35.950
0.553,-0.137,-0.390,121.643,-163.208,23.132
0.580,-0.233,-0.364,97.839,-149.841,11.719
0.583,-0.229,-0.345,67.078,-136.230,5.981
0.604,-0.188,-0.333,38.513,-124.451,2.441
0.630,-0.153,-0.333,18.555,-114.624,-0.854
0.637,-0.125,-0.325,7.690,-107.483,-2.930
0.645,-0.119,-0.324,5.493,-102.783,-5.859
0.646,-0.140,-0.312,8.240,-99.731,-8.545
0.649,-0.187,-0.278,13.489,-97.107,-10.437
0.649,-0.234,-0.258,16.846,-93.323,-11.597
0.657,-0.268,-0.253,16.968,-88.318,-11.780
0.668,-0.295,-0.237,13.733,-83.130,-11.597
0.678,-0.313,-0.231,8.606,-77.637,-11.169
0.694,-0.307,-0.238,3.113,-72.144,-10.742
0.709,-0.286,-0.248,-1.343,-67.261,-10.498
0.724,-0.299,-0.266,-3.235,-63.354,-11.169
0.733,-0.331,-0.277,-2.747,-61.096,-11.414
0.737,-0.332,-0.266,-2.930,-59.387,-10.193
0.740,-0.334,-0.252,-1.465,-57.556,-8.789
0.752,-0.335,-0.258,0.671,-55.298,-7.385
0.757,-0.335,-0.260,2.014,-52.734,-6.287
0.762,-0.343,-0.239,2.136,-50.232,-5.920
0.768,-0.354,-0.224,0.732,-46.692,-5.798
0.782,-0.363,-0.234,-1.282,-42.542,-5.371
0.795,-0.370,-0.255,-3.052,-38.940,-4.395
0.807,-0.365,-0.269,-4.333,-36.316,-2.808
0.815,-0.338,-0.259,-5.188,-34.912,-1.587
0.817,-0.323,-0.233,-5.432,-33.203,-1.526
