aX,aY,aZ,gX,gY,gZ
1.103,1.594,-0.203,10.437,-25.330,-69.946
1.104,1.647,-0.209,3.235,-23.010,-89.722
1.080,1.709,-0.210,-8.484,-22.644,-110.352
1.067,1.751,-0.205,-13.184,-24.902,-131.226
1.007,1.760,-0.163,-9.644,-32.043,-153.931
0.953,1.768,-0.062,-4.089,-40.344,-177.063
0.863,1.646,-0.016,11.597,-46.875,-202.332
0.771,1.521,0.003,25.452,-52.979,-227.356
0.657,1.418,0.058,36.255,-61.890,-251.526
0.509,1.260,0.129,51.086,-71.838,-275.818
0.365,1.064,0.197,68.115,-78.491,-298.523
0.222,0.867,0.260,86.670,-82.581,-318.481
0.073,0.687,0.329,108.948,-84.900,-334.961
-0.162,0.387,0.397,134.216,-83.069,-349.121
-0.146,-0.075,0.392,150.513,-72.815,-359.131
-0.303,-0.375,0.359,140.137,-59.814,-369.568
-0.380,-0.641,0.374,124.084,-49.500,-361.450
-0.405,-0.919,0.394,111.389,-35.828,-342.651
-0.401,-1.155,0.401,86.609,-18.738,-322.327
-0.396,-1.305,0.424,54.993,-2.808,-300.110
-0.370,-1.396,0.476,25.574,10.498,-272.766
-0.337,-1.391,0.506,0.244,24.475,-243.958
-0.305,-1.307,0.460,-21.545,38.330,-219.788
-0.266,-1.253,0.366,-37.109,48.462,-203.308
-0.233,-1.224,0.307,-44.189,51.636,-190.979
-0.204,-1.220,0.260,-45.532,50.781,-181.152
-0.178,-1.219,0.224,-42.786,47.607,-172.363
-0.167,-1.172,0.203,-38.940,42.908,-164.124
-0.166,-1.169,0.189,-31.738,36.377,-158.081
-0.163,-1.210,0.188,-22.156,28.503,-153.320
-0.167,-1.259,0.205,-14.038,21.423,-148.010
-0.165,-1.270,0.226,-7.324,16.235,-141.418
-0.160,-1.308,0.237,-0.305,13.062,-134.766
-0.146,-1.347,0.230,5.798,11.536,-128.052
-0.132,-1.397,0.208,10.925,9.521,-119.995
-0.120,-1.419,0.192,15.686,7.751,-110.596
-0.101,-1.421,0.211,16.846,5.493,-100.464
-0.086,-1.451,0.188,20.447,4.517,-90.454
-0.067,-1.427,0.186,20.081,3.906,-80.994
-0.050,-1.406,0.176,19.226,3.418,-71.899
-0.027,-1.402,0.157,18.677,3.784,-63.110
-0.008,-1.387,0.152,14.709,4.150,-55.054
0.011,-1.375,0.147,8.789,4.944,-48.645
0.029,-1.375,0.143,4.700,5.310,-41.931
0.050,-1.370,0.153,1.526,4.944,-35.034
0.072,-1.353,0.173,-0.732,4.578,-28.198
0.099,-1.329,0.175,-2.014,4.639,-22.095
0.128,-1.307,0.158,-2.380,4.700,-16.174
0.159,-1.282,0.142,-2.258,3.784,-10.559
0.189,-1.250,0.134,-1.892,2.380,-5.737
0.208,-1.207,0.156,-2.136,0.854,-1.831
0.223,-1.169,0.178,-2.625,0.061,0.610
0.236,-1.167,0.183,-2.563,0.061,2.197
0.251,-1.176,0.187,-3.601,-0.061,3.967
0.271,-1.179,0.176,-4.578,-0.244,6.653
0.291,-1.164,0.171,-6.165,-0.427,10.132
0.309,-1.130,0.185,-8.423,-0.854,13.550
0.324,-1.105,0.213,-10.498,-0.671,16.357
0.340,-1.073,0.230,-12.878,0.183,18.677
0.355,-1.038,0.233,-14.343,1.343,20.081
0.369,-1.021,0.234,-14.526,1.892,20.508
0.380,-1.004,0.232,-14.893,2.014,20.691
0.386,-0.990,0.235,-14.954,1.526,20.691
0.391,-0.967,0.259,-14.221,1.099,20.691
0.393,-0.949,0.285,-13.306,1.343,20.203
0.396,-0.950,0.293,-10.986,2.014,19.348
0.394,-0.946,0.292,-8.728,2.258,18.799
0.394,-0.937,0.287,-6.226,1.770,18.494
0.383,-0.954,0.302,-3.296,1.282,18.433
0.400,-0.929,0.261,-2.808,2.014,18.738
0.399,-0.903,0.277,-1.526,1.160,18.433
0.396,-0.901,0.295,-0.183,-0.488,17.883
0.392,-0.902,0.303,1.587,-0.671,17.639
0.393,-0.888,0.309,0.916,0.061,17.395
0.393,-0.869,0.307,0.427,0.854,16.907
0.394,-0.869,0.308,1.465,1.221,16.357
0.396,-0.869,0.310,1.099,2.075,15.808
0.888,0.623,0.017,14.221,39.001,118.835
0.886,0.635,0.009,10.193,37.659,112.244
0.894,0.662,0.003,6.775,37.537,106.567
0.895,0.668,0.003,7.874,35.828,102.478
0.902,0.683,-0.000,10.559,33.386,98.877
0.902,0.691,0.015,11.658,31.128,95.581
0.909,0.708,0.005,11.841,30.396,92.834
0.923,0.789,-0.024,12.512,29.968,90.027
0.932,0.798,-0.066,15.503,28.564,85.876
0.947,0.829,-0.119,16.602,26.611,80.200
0.952,0.831,-0.153,15.869,22.888,73.486
0.952,0.831,-0.153,13.855,18.921,66.406
0.952,0.830,-0.157,11.536,15.198,59.204
0.948,0.797,-0.159,8.362,11.536,52.246
0.950,0.795,-0.153,4.272,7.690,45.532
0.939,0.769,-0.137,1.770,2.686,38.574
0.926,0.750,-0.104,1.282,-1.831,32.837
0.902,0.720,-0.033,1.526,-6.104,28.503
0.891,0.719,-0.003,2.258,-7.568,24.109
0.890,0.695,0.005,4.089,-7.996,20.020
0.877,0.698,0.034,3.479,-8.545,15.564
0.888,0.685,0.005,4.211,-8.484,11.169
0.888,0.685,0.012,5.310,-10.986,6.226
0.875,0.670,0.043,4.272,-14.526,2.625
0.868,0.656,0.067,3.723,-16.602,-1.831
0.863,0.645,0.094,1.648,-16.968,-5.859
0.860,0.639,0.116,0.061,-16.663,-9.521
0.857,0.646,0.138,-0.977,-15.991,-13.000
0.858,0.646,0.140,-0.732,-15.076,-16.541
0.854,0.649,0.139,-0.122,-14.221,-19.653
0.860,0.662,0.141,0.244,-13.428,-22.827
0.863,0.683,0.118,1.404,-12.268,-25.452
0.850,0.712,0.101,1.953,-11.475,-28.076
0.846,0.764,0.098,2.686,-11.475,-29.846
0.862,0.837,0.062,4.822,-11.353,-30.518
0.883,0.927,0.013,6.042,-10.925,-31.738
0.884,1.023,-0.027,5.249,-10.193,-35.156
0.887,1.093,-0.050,4.639,-10.132,-40.161
0.912,1.185,-0.108,4.150,-10.986,-45.349
0.919,1.331,-0.129,0.671,-13.123,-52.429
0.935,1.385,-0.202,-4.211,-13.062,-63.965
0.930,1.446,-0.236,-13.184,-12.451,-79.285
0.927,1.439,-0.336,-19.531,-13.062,-96.802
0.930,1.507,-0.332,-29.236,-21.851,-113.342
0.894,1.640,-0.207,-33.081,-35.156,-129.150
0.861,1.662,-0.166,-19.897,-42.236,-149.841
0.837,1.634,-0.180,-9.277,-46.082,-173.584
0.812,1.711,-0.142,-6.042,-52.124,-196.655
0.761,1.829,-0.088,2.441,-60.791,-222.351
0.668,1.834,-0.031,17.822,-69.092,-252.686
0.554,1.778,-0.005,31.921,-74.097,-286.194
0.411,1.637,-0.013,46.692,-78.308,-322.754
0.217,1.434,-0.005,64.697,-85.022,-357.422
-0.052,1.110,0.092,84.839,-92.468,-389.343
-0.324,0.730,0.233,96.375,-92.468,-418.945
-0.536,0.226,0.153,105.225,-84.595,-442.261
-0.818,-0.298,0.022,106.995,-79.712,-457.458
-0.712,-0.880,0.021,101.196,-82.886,-460.022
-0.957,-1.344,0.143,83.679,-90.515,-449.463
-1.013,-1.795,0.358,63.660,-94.666,-419.556
-1.005,-2.291,0.564,58.167,-92.285,-373.718
-0.957,-2.636,0.741,39.734,-82.581,-322.083
-0.857,-2.767,0.878,10.986,-65.186,-264.954
-0.742,-2.584,0.974,-19.165,-40.955,-203.796
-0.568,-2.273,0.852,-38.025,-10.437,-148.499
-0.411,-1.997,0.658,-50.171,15.259,-108.948
-0.271,-1.775,0.512,-62.073,29.968,-83.496
-0.137,-1.606,0.369,-66.467,36.133,-64.514
-0.031,-1.383,0.316,-67.383,33.936,-52.429
0.052,-1.229,0.295,-58.289,26.489,-46.936
0.114,-1.100,0.316,-45.959,18.188,-46.570
0.157,-1.037,0.351,-32.959,11.475,-50.110
0.190,-1.076,0.353,-17.273,6.165,-54.260
0.206,-1.130,0.371,-4.944,0.793,-55.603
0.210,-1.168,0.395,3.235,-2.686,-54.443
0.227,-1.201,0.394,7.507,-3.296,-51.147
0.245,-1.204,0.388,8.240,-2.258,-45.715
0.267,-1.191,0.372,7.935,-0.732,-39.063
0.287,-1.170,0.354,7.324,0.549,-32.349
0.311,-1.140,0.343,5.310,1.587,-26.367
0.328,-1.113,0.325,3.235,2.686,-20.752
0.345,-1.073,0.304,0.305,3.235,-16.235
0.354,-1.051,0.299,-1.892,2.869,-12.024
0.367,-1.021,0.300,-4.272,2.502,-8.850
0.381,-1.001,0.305,-6.714,2.197,-6.165
0.394,-0.987,0.302,-9.583,1.892,-4.395
0.406,-0.982,0.310,-12.207,1.160,-2.380
0.416,-0.985,0.329,-15.747,0.366,-0.977
0.432,-0.975,0.349,-19.104,-0.427,1.160
0.444,-0.948,0.359,-21.057,-1.343,4.578
0.456,-0.909,0.379,-22.095,-2.380,7.690
0.468,-0.878,0.405,-21.973,-3.540,9.766
0.478,-0.852,0.433,-20.569,-4.578,11.169
0.487,-0.830,0.453,-19.043,-5.005,11.841
0.498,-0.803,0.457,-17.334,-4.944,11.963
0.502,-0.786,0.454,-15.564,-5.005,11.292
0.505,-0.783,0.466,-14.465,-5.066,10.315
0.507,-0.794,0.473,-12.878,-5.127,9.277
0.510,-0.801,0.477,-10.498,-4.822,9.033
0.511,-0.788,0.485,-9.033,-4.517,9.399
0.508,-0.791,0.492,-7.080,-3.906,9.521
0.503,-0.796,0.487,-5.371,-3.113,9.949
0.501,-0.786,0.483,-4.578,-2.441,10.498
0.501,-0.776,0.478,-2.930,-1.709,10.986
0.502,-0.773,0.463,-1.709,-0.793,10.986
0.506,-0.765,0.449,-1.465,-0.122,10.742
0.504,-0.759,0.446,-0.916,-0.061,10.376
0.501,-0.763,0.442,0.427,-0.366,10.010
0.497,-0.772,0.441,1.282,-0.549,9.766
0.491,-0.780,0.438,1.831,-0.549,10.010
0.484,-0.779,0.433,1.892,-0.305,10.376
0.484,-0.789,0.424,1.831,0.122,10.864
0.482,-0.793,0.417,1.587,0.366,11.719
0.479,-0.787,0.417,0.122,0.732,12.817
0.479,-0.784,0.425,-1.160,0.977,13.733
0.478,-0.770,0.441,-2.075,1.221,14.465
0.483,-0.768,0.442,-2.075,2.319,14.648
0.485,-0.771,0.437,-1.343,2.991,14.832
0.485,-0.775,0.433,-0.610,3.357,15.381
0.902,0.720,-0.033,1.526,-6.104,28.503
0.891,0.719,-0.003,2.258,-7.568,24.109
0.890,0.695,0.005,4.089,-7.996,20.020
0.877,0.698,0.034,3.479,-8.545,15.564
0.888,0.685,0.005,4.211,-8.484,11.169
0.888,0.685,0.012,5.310,-10.986,6.226
0.875,0.670,0.043,4.272,-14.526,2.625
0.868,0.656,0.067,3.723,-16.602,-1.831
0.863,0.645,0.094,1.648,-16.968,-5.859
0.860,0.639,0.116,0.061,-16.663,-9.521
0.857,0.646,0.138,-0.977,-15.991,-13.000
0.858,0.646,0.140,-0.732,-15.076,-16.541
0.854,0.649,0.139,-0.122,-14.221,-19.653
0.860,0.662,0.141,0.244,-13.428,-22.827
0.863,0.683,0.118,1.404,-12.268,-25.452
0.850,0.712,0.101,1.953,-11.475,-28.076
0.846,0.764,0.098,2.686,-11.475,-29.846
0.862,0.837,0.062,4.822,-11.353,-30.518
0.883,0.927,0.013,6.042,-10.925,-31.738
0.884,1.023,-0.027,5.249,-10.193,-35.156
0.887,1.093,-0.050,4.639,-10.132,-40.161
0.912,1.185,-0.108,4.150,-10.986,-45.349
0.919,1.331,-0.129,0.671,-13.123,-52.429
0.712,-0.533,0.475,0.916,5.188,19.836
0.712,-0.540,0.469,1.465,4.761,20.142
0.710,-0.554,0.468,1.953,4.272,20.752
0.709,-0.561,0.472,1.160,4.272,21.973
0.708,-0.554,0.479,-0.854,4.578,23.254
0.705,-0.556,0.486,-2.014,5.066,24.292
0.698,-0.559,0.498,-2.380,5.554,25.513
0.688,-0.566,0.504,-2.808,6.104,26.672
0.670,-0.589,0.512,-3.174,7.202,27.649
0.646,-0.632,0.508,-3.723,8.545,28.870
0.607,-0.670,0.505,-6.836,10.498,30.701
0.568,-0.753,0.514,-11.536,12.573,32.227
0.530,-0.860,0.531,-18.494,14.893,34.302
0.493,-0.926,0.562,-29.175,18.250,37.720
0.442,-1.073,0.596,-39.795,23.315,42.053
0.409,-1.155,0.629,-53.040,30.090,49.927
0.400,-1.260,0.627,-68.359,39.063,59.998
0.403,-1.253,0.650,-84.412,47.485,73.181
0.426,-1.175,0.674,-93.201,54.688,89.172
0.463,-1.043,0.672,-93.384,60.730,104.126
0.495,-0.930,0.694,-89.233,64.758,115.479
0.530,-0.803,0.680,-80.933,68.237,124.512
0.565,-0.687,0.626,-66.345,70.679,132.690
0.603,-0.532,0.568,-52.246,71.289,140.137
0.642,-0.382,0.506,-40.588,70.618,144.714
0.680,-0.321,0.410,-28.564,69.031,146.057
0.687,-0.169,0.441,-22.827,64.453,146.484
0.693,-0.083,0.453,-15.930,61.951,143.677
0.703,-0.050,0.404,-8.057,63.538,139.221
0.708,-0.035,0.413,-3.601,63.904,135.620
0.704,-0.031,0.384,0.671,63.293,133.789
0.711,-0.014,0.376,3.601,63.416,133.972
0.710,0.031,0.343,0.671,63.293,135.437
0.724,0.104,0.321,0.610,66.040,138.000
0.737,0.192,0.295,-0.854,67.444,140.137
0.766,0.249,0.257,-0.549,70.740,140.930
0.792,0.360,0.223,-2.075,70.557,140.991
0.788,0.451,0.229,-2.441,67.627,139.526
0.823,0.478,0.173,1.099,66.772,138.245
0.818,0.644,0.233,-1.953,62.805,135.010
0.823,0.704,0.199,11.108,62.988,128.357
0.847,0.742,0.153,22.217,64.575,120.117
0.859,0.747,0.114,31.982,64.819,110.168
0.883,0.726,0.024,40.833,67.505,101.379
0.910,0.759,-0.033,43.823,66.284,92.957
0.923,0.779,-0.069,47.424,61.401,84.412
0.936,0.761,-0.115,53.650,54.626,76.050
0.932,0.742,-0.121,53.467,47.546,66.833
0.927,0.748,-0.106,51.758,40.588,58.411
0.921,0.717,-0.096,53.284,34.485,50.354
0.911,0.684,-0.059,53.589,28.931,42.480
0.899,0.632,-0.041,54.077,24.475,36.316
0.889,0.594,-0.024,54.382,21.484,32.043
0.885,0.569,0.006,52.490,19.165,28.748
0.866,0.588,0.028,48.645,18.250,25.879
0.859,0.584,0.061,48.523,17.761,24.292
0.869,0.516,0.011,46.631,18.311,19.897
0.877,0.526,0.076,41.870,16.296,18.616
0.879,0.495,0.045,41.260,14.343,17.151
0.875,0.445,0.052,37.598,13.367,13.306
0.863,0.435,0.106,28.748,11.169,11.902
0.861,0.417,0.114,23.865,10.742,11.108
0.864,0.421,0.122,19.775,10.681,10.498
0.867,0.442,0.141,14.771,10.376,9.583
0.864,0.453,0.157,11.963,10.071,8.118
0.860,0.479,0.196,11.414,9.705,6.592
0.862,0.487,0.212,12.634,11.047,4.639
0.866,0.501,0.193,13.672,13.123,2.319
0.874,0.504,0.158,14.404,14.343,-0.610
0.880,0.491,0.126,15.503,14.343,-3.357
0.881,0.471,0.114,15.503,13.489,-6.531
0.880,0.454,0.109,15.320,12.512,-9.033
0.872,0.443,0.114,15.625,11.841,-10.742
0.865,0.439,0.123,15.869,11.841,-11.963
0.863,0.430,0.121,15.686,12.878,-13.184
0.864,0.428,0.116,15.015,14.526,-13.855
0.874,0.433,0.100,13.855,15.930,-13.855
0.889,0.471,0.075,12.390,17.395,-13.550
0.903,0.490,0.031,9.888,19.287,-13.855
0.900,0.501,0.004,6.287,19.409,-14.526
0.905,0.546,0.004,2.563,18.799,-13.550
0.906,0.611,0.006,0.000,19.043,-11.597
0.906,0.683,0.010,-0.427,20.325,-9.277
0.935,0.739,-0.069,1.892,22.095,-5.920
0.914,0.831,-0.053,3.113,19.531,-2.686
0.911,0.960,-0.053,3.845,18.433,0.854
0.913,0.971,-0.250,7.874,20.386,2.930
0.937,1.048,-0.408,8.423,15.442,3.723
0.916,1.180,-0.370,-1.831,-1.160,0.916
0.898,1.194,-0.385,1.160,-13.672,-6.531
0.932,1.247,-0.412,0.061,-22.644,-18.311
0.972,1.342,-0.443,-1.953,-30.762,-28.259
1.024,1.478,-0.465,-7.507,-34.546,-44.495
1.076,1.604,-0.514,-9.888,-34.851,-69.092
1.139,1.705,-0.594,-7.324,-33.081,-99.731
1.127,1.812,-0.693,-6.165,-33.325,-135.742
0.891,0.484,0.190,23.804,-10.315,20.691
0.874,0.455,0.252,21.423,-9.094,18.372
0.899,0.421,0.228,20.203,-5.127,17.822
0.892,0.415,0.247,16.357,-3.540,16.968
0.893,0.429,0.268,12.268,-2.441,16.235
0.902,0.381,0.227,13.977,-0.854,15.259
0.901,0.383,0.253,12.329,-1.587,14.587
0.898,0.395,0.291,7.874,-1.343,13.428
0.908,0.400,0.305,6.409,0.000,12.939
0.904,0.419,0.338,4.272,2.258,12.268
0.929,0.448,0.295,1.892,5.920,9.827
0.925,0.417,0.309,3.845,5.676,6.897
0.925,0.427,0.318,4.700,5.249,5.493
0.920,0.402,0.298,8.362,5.859,3.662
0.922,0.406,0.285,9.460,7.080,2.502
0.922,0.407,0.267,9.155,8.362,0.916
0.926,0.384,0.227,10.254,9.155,-0.671
0.927,0.369,0.205,9.338,9.277,-1.526
0.925,0.358,0.211,7.141,8.606,-2.625
0.921,0.338,0.204,6.042,8.057,-3.479
0.913,0.322,0.218,4.761,7.263,-4.150
0.905,0.325,0.234,3.296,6.592,-4.089
0.897,0.320,0.240,2.930,6.653,-4.272
0.891,0.322,0.241,2.502,7.324,-4.089
0.888,0.323,0.240,2.075,8.301,-3.906
0.885,0.329,0.231,1.831,9.583,-3.845
0.883,0.337,0.210,1.709,10.925,-3.601
0.878,0.350,0.187,1.648,11.963,-3.113
0.873,0.356,0.172,1.526,12.878,-2.808
0.873,0.398,0.157,0.977,14.282,-1.770
0.877,0.436,0.126,0.549,16.479,-1.221
0.872,0.466,0.090,-0.366,18.494,-1.282
0.868,0.493,0.064,-2.136,19.958,-1.160
0.872,0.543,0.035,-3.906,21.240,-0.061
0.870,0.613,-0.002,-6.836,22.827,1.648
0.880,0.702,-0.035,-9.155,23.804,3.784
0.905,0.807,-0.090,-8.606,24.292,7.202
0.929,0.937,-0.170,-7.324,24.719,9.827
0.938,1.062,-0.192,-7.263,22.461,9.094
0.980,1.197,-0.265,-1.343,20.752,5.737
1.002,1.380,-0.329,4.150,16.846,-0.916
1.033,1.451,-0.446,12.756,8.911,-15.076
1.025,1.477,-0.503,23.437,-3.113,-34.973
0.995,1.576,-0.424,24.231,-17.578,-59.448
0.953,1.581,-0.381,35.828,-27.283,-84.961
0.916,1.453,-0.407,52.551,-34.058,-111.450
0.896,1.362,-0.471,63.843,-40.466,-133.850
0.875,1.366,-0.519,67.017,-48.828,-154.236
0.834,1.353,-0.516,67.566,-61.279,-175.964
0.761,1.271,-0.437,66.650,-74.402,-199.585
0.696,1.117,-0.386,67.688,-87.341,-223.083
0.609,1.049,-0.258,67.139,-100.464,-244.080
0.479,0.981,-0.044,71.167,-112.793,-265.015
0.315,0.824,0.197,84.167,-118.835,-287.537
0.188,0.550,0.285,99.915,-115.479,-310.120
0.065,0.215,0.317,108.521,-109.436,-328.613
-0.125,-0.098,0.532,100.708,-102.234,-342.285
-0.139,-0.410,0.535,76.843,-87.463,-355.347
-0.278,-0.618,0.546,51.636,-76.904,-361.084
-0.389,-1.052,0.637,51.697,-75.256,-349.731
-0.428,-1.541,0.703,46.204,-71.106,-333.496
-0.434,-1.955,0.772,28.809,-63.843,-308.716
-0.373,-2.174,0.839,6.531,-53.284,-269.592
-0.277,-2.259,0.827,-6.470,-40.039,-218.140
-0.174,-2.168,0.775,-13.733,-27.222,-163.513
-0.087,-1.886,0.849,-26.611,-18.311,-119.080
-0.013,-1.671,0.902,-35.950,-8.362,-88.074
0.081,-1.462,0.855,-44.739,4.578,-68.176
0.173,-1.263,0.761,-49.927,14.709,-56.335
0.252,-1.121,0.665,-45.410,17.700,-50.415
0.300,-1.049,0.640,-35.645,14.832,-48.950
0.331,-1.052,0.626,-23.743,10.742,-48.584
0.357,-1.040,0.592,-12.817,8.118,-46.814
0.379,-0.998,0.563,-5.920,6.104,-44.067
0.394,-0.966,0.549,0.305,3.906,-41.321
0.397,-0.958,0.559,7.385,2.014,-38.452
0.403,-0.950,0.549,12.817,1.587,-35.339
0.414,-0.948,0.515,17.761,2.136,-32.410
0.430,-0.952,0.470,20.386,3.174,-28.625
0.446,-0.958,0.422,20.386,4.517,-24.536
0.460,-0.951,0.398,18.127,4.944,-19.592
0.474,-0.929,0.392,13.916,5.066,-14.282
0.492,-0.891,0.377,9.033,5.615,-9.583
0.514,-0.848,0.364,4.211,5.920,-5.371
0.536,-0.805,0.365,-0.061,5.066,-2.319
0.550,-0.774,0.365,-3.113,4.211,-0.732
0.566,-0.743,0.359,-6.287,3.845,0.427
0.582,-0.716,0.349,-9.155,3.296,1.465
0.591,-0.678,0.359,-10.742,1.831,1.648
0.595,-0.656,0.366,-9.888,0.122,1.221
0.603,-0.650,0.374,-7.935,-1.587,0.610
0.604,-0.638,0.385,-6.653,-3.174,-0.122
0.604,-0.640,0.394,-5.554,-4.761,-0.916
0.601,-0.654,0.401,-4.639,-6.104,-1.343
0.600,-0.660,0.411,-3.662,-7.080,-1.404
0.601,-0.659,0.416,-3.540,-7.324,-1.221
0.599,-0.673,0.426,-4.700,-7.324,-1.221
0.600,-0.682,0.437,-6.653,-7.202,-1.038
0.601,-0.676,0.449,-8.789,-6.897,-0.427
0.607,-0.660,0.457,-10.193,-6.348,0.183
0.615,-0.650,0.453,-10.315,-5.554,0.427
0.620,-0.646,0.462,-9.949,-5.371,0.244
0.622,-0.642,0.470,-9.277,-5.188,0.061
0.626,-0.638,0.484,-8.423,-5.066,0.122
0.629,-0.625,0.489,-7.812,-4.333,0.061
0.633,-0.620,0.478,-7.141,-3.418,-0.671
0.633,-0.615,0.479,-6.226,-3.235,-1.099
0.630,-0.623,0.486,-5.066,-3.174,-1.770
0.629,-0.640,0.479,-3.784,-2.747,-2.258
0.626,-0.642,0.479,-3.723,-2.319,-2.197
0.623,-0.651,0.481,-3.418,-2.136,-2.136
0.614,-0.663,0.492,-2.991,-1.709,-2.136
0.608,-0.664,0.501,-3.540,-0.854,-1.709
0.607,-0.656,0.507,-4.089,0.183,-1.526
0.604,-0.660,0.501,-3.540,1.038,-1.404
0.599,-0.665,0.500,-2.869,1.709,-1.343
0.596,-0.668,0.500,-2.197,2.258,-1.282
0.592,-0.664,0.489,-1.099,2.930,-0.977
0.591,-0.658,0.482,-0.305,3.418,-0.977
0.983,0.858,-0.312,-12.085,37.292,58.594
0.978,0.842,-0.284,-8.423,30.090,49.438
0.976,0.789,-0.276,-3.113,23.560,41.260
0.966,0.719,-0.255,0.244,16.785,33.020
0.955,0.660,-0.228,-0.061,10.193,26.123
0.945,0.600,-0.198,-0.732,4.456,21.240
0.927,0.538,-0.135,-2.686,-0.671,17.151
0.906,0.495,-0.051,-5.005,-5.127,14.160
0.901,0.458,0.018,-5.432,-7.935,12.207
0.896,0.424,0.067,-4.639,-9.094,11.841
0.888,0.381,0.102,-3.662,-9.155,10.864
0.880,0.366,0.162,-5.615,-8.240,9.644
0.867,0.366,0.201,-6.714,-5.493,9.705
0.888,0.311,0.141,-6.226,-1.953,9.644
0.879,0.297,0.152,-9.949,-1.465,9.521
0.878,0.291,0.175,-15.930,-1.465,10.132
0.876,0.271,0.194,-19.531,-0.732,11.230
0.873,0.268,0.207,-25.513,0.671,12.268
0.873,0.261,0.227,-31.738,2.563,13.367
0.875,0.275,0.252,-36.194,4.395,15.015
0.877,0.309,0.271,-37.964,6.836,17.029
0.887,0.344,0.260,-36.987,9.521,18.799
0.893,0.388,0.250,-35.889,11.719,19.531
0.896,0.424,0.231,-33.875,13.245,19.348
0.891,0.447,0.201,-30.945,13.977,18.494
0.882,0.465,0.170,-28.992,14.404,17.761
0.874,0.489,0.133,-29.358,15.198,17.029
0.866,0.509,0.100,-31.616,15.686,15.930
0.861,0.536,0.065,-35.095,15.930,15.076
0.847,0.544,0.030,-39.429,15.564,15.015
0.835,0.555,0.016,-47.241,14.893,15.442
0.820,0.616,0.048,-60.364,15.564,16.174
0.816,0.685,0.045,-73.364,18.555,16.602
0.825,0.723,0.003,-81.543,21.484,16.479
0.811,0.766,0.005,-87.524,20.264,16.357
0.783,0.823,-0.011,-89.905,19.470,16.541
0.767,0.888,-0.046,-90.637,17.578,17.090
0.770,1.029,-0.066,-90.210,15.381,18.188
0.763,1.165,-0.146,-87.585,14.404,17.700
0.797,1.262,-0.279,-86.792,13.062,13.794
0.843,1.492,-0.329,-94.482,9.644,8.606
0.917,1.503,-0.594,-93.750,6.775,0.977
0.951,1.720,-0.716,-101.379,-3.967,-8.484
0.986,1.809,-0.749,-107.910,-17.090,-29.724
1.028,1.961,-0.786,-114.502,-24.292,-57.739
1.059,2.039,-0.818,-118.225,-28.503,-92.957
1.057,2.044,-0.860,-117.615,-33.630,-133.728
1.001,1.960,-0.834,-117.371,-45.227,-175.354
0.889,1.874,-0.707,-112.488,-69.153,-214.050
0.737,1.756,-0.456,-91.797,-99.304,-247.375
0.553,1.700,-0.065,-59.570,-124.634,-277.771
0.376,1.534,0.211,-14.404,-132.446,-308.228
0.216,1.177,0.213,33.203,-124.451,-339.172
0.069,0.768,0.150,59.937,-113.220,-368.469
-0.067,0.375,0.130,67.017,-106.262,-390.259
-0.235,-0.079,0.118,64.880,-104.309,-406.189
-0.389,-0.587,0.187,50.049,-104.065,-415.466
-0.492,-1.038,0.285,20.935,-103.455,-409.180
-0.679,-1.398,0.458,-10.864,-104.187,-387.085
-0.436,-1.817,0.608,-36.560,-106.689,-358.154
-0.495,-2.020,0.913,-55.420,-113.708,-327.332
-0.405,-2.205,1.168,-49.316,-115.601,-275.757
-0.260,-2.276,1.280,-27.100,-102.356,-216.614
-0.151,-2.189,1.359,-15.198,-80.444,-166.138
-0.050,-2.070,1.271,-5.493,-51.208,-125.305
0.077,-1.900,1.010,5.371,-20.264,-86.487
0.199,-1.710,0.718,4.822,2.991,-54.688
0.286,-1.502,0.484,-2.441,17.273,-33.752
0.364,-1.281,0.344,-9.827,23.437,-17.395
0.438,-1.106,0.227,-13.611,27.039,-8.850
0.491,-0.974,0.159,-17.883,28.625,-6.775
0.538,-0.896,0.117,-18.372,27.893,-8.057
0.575,-0.868,0.100,-14.893,24.719,-10.986
0.598,-0.884,0.099,-9.644,20.081,-12.939
0.619,-0.914,0.128,-4.333,14.709,-13.062
0.635,-0.928,0.162,0.305,9.399,-10.620
0.651,-0.920,0.179,5.615,5.920,-5.554
0.675,-0.883,0.167,10.193,4.211,-0.549
0.688,-0.856,0.141,14.038,3.235,4.700
0.703,-0.831,0.106,14.038,2.991,9.277
0.713,-0.793,0.134,9.338,2.808,12.512
0.734,-0.751,0.130,5.127,3.296,15.930
0.751,-0.691,0.131,1.038,4.700,18.982
0.776,-0.648,0.130,-4.211,4.883,20.264
0.787,-0.566,0.168,-6.775,3.845,20.691
0.804,-0.557,0.151,-3.601,3.540,19.348
0.822,-0.547,0.158,-3.479,2.502,18.005
0.825,-0.534,0.170,-3.906,0.793,16.602
0.824,-0.530,0.180,-2.625,-0.793,15.747
0.823,-0.512,0.191,-1.831,-2.014,15.076
0.822,-0.510,0.203,-1.038,-3.357,14.343
0.824,-0.507,0.211,-0.122,-4.272,13.611
0.831,-0.495,0.219,0.305,-5.066,12.756
0.839,-0.443,0.242,0.061,-5.615,11.536
0.845,-0.429,0.248,1.526,-5.493,8.728
0.849,-0.443,0.252,2.380,-5.432,5.432
0.850,-0.483,0.260,3.235,-5.615,2.808
